ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2450837,69723,35080,243931,221411,4738,17218,8,39,240069,98,61.59,116.4,112.9,0.0,11064.2,6035.82,11407.2,774.49,0.0,11064.2,11838.69,5028.38
2450837,69723,48169,243931,221411,4738,17218,8,99,240069,91,80.31,94.76,17.05,0.0,1551.55,7308.21,8623.16,62.06,0.0,1551.55,1613.61,-5756.66
2450837,69723,31196,243931,221411,4738,17218,8,112,240069,82,31.41,38.63,24.33,0.0,1995.06,2575.62,3167.66,139.65,0.0,1995.06,2134.71,-580.56
2450837,69723,43982,243931,221411,4738,17218,8,56,240069,77,61.55,99.71,23.93,1658.34,1842.61,4739.35,7677.67,14.74,1658.34,184.27,199.01,-4555.08
2450837,69723,49258,243931,221411,4738,17218,8,336,240069,84,3.99,6.5,2.01,0.0,168.84,335.16,546.0,1.68,0.0,168.84,170.52,-166.32
2450837,69723,35767,243931,221411,4738,17218,8,114,240069,49,10.96,19.83,14.47,0.0,709.03,537.04,971.67,7.09,0.0,709.03,716.12,171.99
2450837,69723,9655,243931,221411,4738,17218,8,129,240069,49,91.31,123.26,36.97,0.0,1811.53,4474.19,6039.74,108.69,0.0,1811.53,1920.22,-2662.66
,,19012,,,4738,,,,240069,59,,,,,,,,0.0,,377.01,,
2451467,37565,44656,47854,103562,4870,117425,44,31,240070,61,73.97,110.95,82.1,0.0,5008.1,4512.17,6767.95,50.08,0.0,5008.1,5058.18,495.93
2451467,37565,34256,47854,103562,4870,117425,44,312,240070,1,92.55,149.0,64.07,0.0,64.07,92.55,149.0,0.0,0.0,64.07,64.07,-28.48
2451467,37565,34610,47854,103562,4870,117425,44,97,240070,86,52.8,77.08,76.3,3346.51,6561.8,4540.8,6628.88,0.0,3346.51,3215.29,3215.29,-1325.51
2451467,37565,6800,47854,103562,4870,117425,44,247,240070,3,33.65,46.1,30.88,31.49,92.64,100.95,138.3,4.89,31.49,61.15,66.04,-39.8
2451467,37565,27110,47854,103562,4870,117425,44,131,240070,84,11.69,14.49,5.5,0.0,462.0,981.96,1217.16,23.1,0.0,462.0,485.1,-519.96
2451467,37565,43723,47854,103562,4870,117425,44,278,240070,84,25.2,49.89,25.94,0.0,2178.96,2116.8,4190.76,43.57,0.0,2178.96,2222.53,62.16
2451467,37565,4556,47854,103562,4870,117425,44,93,240070,50,86.96,87.82,18.44,165.96,922.0,4348.0,4391.0,45.36,165.96,756.04,801.4,-3591.96
2451467,37565,41215,47854,103562,4870,117425,44,122,240070,86,80.52,123.19,0.0,0.0,0.0,6924.72,10594.34,0.0,0.0,0.0,0.0,-6924.72
2451467,37565,8354,47854,103562,4870,117425,44,349,240070,9,8.0,10.8,10.36,0.0,93.24,72.0,97.2,7.45,0.0,93.24,100.69,21.24
2451467,37565,12307,47854,103562,4870,117425,44,67,240070,45,50.13,51.63,12.9,249.61,580.5,2255.85,2323.35,0.0,249.61,330.89,330.89,-1924.96
2451467,37565,11366,47854,103562,4870,117425,44,168,240070,23,26.94,50.91,15.27,0.0,351.21,619.62,1170.93,10.53,0.0,351.21,361.74,-268.41
2451467,37565,21140,47854,103562,4870,117425,44,292,240070,28,22.13,29.21,23.66,635.98,662.48,619.64,817.88,2.38,635.98,26.5,28.88,-593.14
2451467,37565,8320,47854,103562,4870,117425,44,65,240070,64,51.99,62.38,42.41,0.0,2714.24,3327.36,3992.32,54.28,0.0,2714.24,2768.52,-613.12
2451467,37565,34783,47854,103562,4870,117425,44,116,240070,66,73.04,86.91,79.08,0.0,5219.28,4820.64,5736.06,156.57,0.0,5219.28,5375.85,398.64
2451467,37565,46040,47854,103562,4870,117425,44,90,240070,61,43.37,85.87,47.22,0.0,2880.42,2645.57,5238.07,259.23,0.0,2880.42,3139.65,234.85
2451181,45607,36314,189911,1827647,183,21119,7,26,240071,6,48.12,65.44,28.13,0.0,168.78,288.72,392.64,13.5,0.0,168.78,182.28,-119.94
2451181,45607,8624,189911,1827647,183,21119,7,135,240071,24,50.31,83.51,3.34,4.8,80.16,1207.44,2004.24,6.02,4.8,75.36,81.38,-1132.08
2451181,45607,1202,189911,1827647,183,21119,7,193,240071,66,17.29,20.57,19.13,0.0,1262.58,1141.14,1357.62,75.75,0.0,1262.58,1338.33,121.44
2451181,45607,6394,189911,1827647,183,21119,7,294,240071,51,18.4,24.65,19.22,0.0,980.22,938.4,1257.15,49.01,0.0,980.22,1029.23,41.82
2451181,45607,10075,189911,1827647,183,21119,7,258,240071,100,96.96,165.8,24.87,0.0,2487.0,9696.0,16580.0,49.74,0.0,2487.0,2536.74,-7209.0
2451181,45607,45152,189911,1827647,183,21119,7,252,240071,77,62.92,103.81,93.42,0.0,7193.34,4844.84,7993.37,215.8,0.0,7193.34,7409.14,2348.5
2451181,45607,23968,189911,1827647,183,21119,7,386,240071,58,53.62,86.32,16.4,0.0,951.2,3109.96,5006.56,38.04,0.0,951.2,989.24,-2158.76
2451181,45607,19976,189911,1827647,183,21119,7,153,240071,22,46.21,70.7,7.77,0.0,170.94,1016.62,1555.4,1.7,0.0,170.94,172.64,-845.68
2451181,45607,38029,189911,1827647,183,21119,7,139,240071,74,52.15,58.92,15.9,0.0,1176.6,3859.1,4360.08,47.06,0.0,1176.6,1223.66,-2682.5
2451181,45607,32918,189911,1827647,183,21119,7,212,240071,5,82.7,128.18,119.2,0.0,596.0,413.5,640.9,17.88,0.0,596.0,613.88,182.5
2451181,45607,26210,189911,1827647,183,21119,7,78,240071,14,52.53,98.75,90.85,0.0,1271.9,735.42,1382.5,0.0,0.0,1271.9,1271.9,536.48
2451181,45607,40202,189911,1827647,183,21119,7,179,240071,47,8.85,8.93,2.32,0.0,109.04,415.95,419.71,4.36,0.0,109.04,113.4,-306.91
2451469,68286,40300,662,1598927,2545,50963,49,276,240072,3,83.19,153.9,66.17,0.0,198.51,249.57,461.7,11.91,0.0,198.51,210.42,-51.06
2451469,,28642,,,2545,50963,,360,240072,20,59.97,65.96,,0.0,1240.0,,,99.2,0.0,1240.0,1339.2,40.6
2451469,68286,24956,662,1598927,2545,50963,49,200,240072,52,95.59,112.79,15.79,0.0,821.08,4970.68,5865.08,8.21,0.0,821.08,829.29,-4149.6
2451469,68286,22424,662,1598927,2545,50963,49,348,240072,22,18.7,30.66,20.23,0.0,445.06,411.4,674.52,22.25,0.0,445.06,467.31,33.66
2451469,68286,36865,662,1598927,2545,50963,49,241,240072,72,86.94,158.23,87.02,0.0,6265.44,6259.68,11392.56,62.65,0.0,6265.44,6328.09,5.76
2451469,68286,48283,662,1598927,2545,50963,49,34,240072,12,43.82,56.96,2.84,7.83,34.08,525.84,683.52,1.83,7.83,26.25,28.08,-499.59
2451469,68286,14911,662,1598927,2545,50963,49,53,240072,100,13.8,21.25,1.91,0.0,191.0,1380.0,2125.0,0.0,0.0,191.0,191.0,-1189.0
2451469,68286,53572,662,1598927,2545,50963,49,109,240072,20,69.15,103.03,95.81,0.0,1916.2,1383.0,2060.6,172.45,0.0,1916.2,2088.65,533.2
2451469,68286,51931,662,1598927,2545,50963,49,10,240072,75,79.21,102.97,18.53,0.0,1389.75,5940.75,7722.75,0.0,0.0,1389.75,1389.75,-4551.0
,,25792,,1598927,,50963,49,204,240072,79,22.95,,,0.0,,1813.05,,,0.0,,,-1553.93
2451469,68286,40318,662,1598927,2545,50963,49,56,240072,67,12.57,16.46,4.93,0.0,330.31,842.19,1102.82,9.9,0.0,330.31,340.21,-511.88
2451469,68286,14071,662,1598927,2545,50963,49,212,240072,98,31.33,36.65,23.45,0.0,2298.1,3070.34,3591.7,0.0,0.0,2298.1,2298.1,-772.24
2451469,68286,5599,662,1598927,2545,50963,49,361,240072,44,95.13,117.96,112.06,0.0,4930.64,4185.72,5190.24,197.22,0.0,4930.64,5127.86,744.92
2452194,38090,42771,15858,238815,1325,134635,19,68,240073,32,14.77,24.07,9.14,0.0,292.48,472.64,770.24,17.54,0.0,292.48,310.02,-180.16
2452194,38090,38839,15858,238815,1325,134635,19,206,240073,39,79.12,121.05,26.63,259.64,1038.57,3085.68,4720.95,62.31,259.64,778.93,841.24,-2306.75
2452194,38090,18085,15858,238815,1325,134635,19,132,240073,100,87.34,116.16,111.51,5687.01,11151.0,8734.0,11616.0,54.63,5687.01,5463.99,5518.62,-3270.01
2452194,38090,40919,15858,238815,1325,134635,19,224,240073,68,52.57,94.62,77.58,0.0,5275.44,3574.76,6434.16,263.77,0.0,5275.44,5539.21,1700.68
2452194,38090,41681,15858,,,,,,240073,66,24.25,,,,,1600.5,1904.1,,,,862.66,-762.96
2452194,38090,38941,15858,238815,1325,134635,19,42,240073,58,30.76,32.6,6.52,0.0,378.16,1784.08,1890.8,0.0,0.0,378.16,378.16,-1405.92
2452194,38090,28005,15858,238815,1325,134635,19,375,240073,55,22.7,37.9,8.71,0.0,479.05,1248.5,2084.5,19.16,0.0,479.05,498.21,-769.45
2452194,38090,46091,15858,238815,1325,134635,19,17,240073,82,84.08,126.96,54.59,0.0,4476.38,6894.56,10410.72,358.11,0.0,4476.38,4834.49,-2418.18
2452194,38090,3299,15858,238815,1325,134635,19,79,240073,54,83.97,128.47,57.81,0.0,3121.74,4534.38,6937.38,62.43,0.0,3121.74,3184.17,-1412.64
2452194,38090,10939,15858,238815,1325,134635,19,219,240073,95,41.41,56.73,37.44,0.0,3556.8,3933.95,5389.35,248.97,0.0,3556.8,3805.77,-377.15
2452194,38090,40735,15858,238815,1325,134635,19,196,240073,57,3.51,5.15,3.91,86.91,222.87,200.07,293.55,12.23,86.91,135.96,148.19,-64.11
2452194,38090,48099,15858,238815,1325,134635,19,238,240073,25,36.6,48.67,38.44,0.0,961.0,915.0,1216.75,0.0,0.0,961.0,961.0,46.0
2452194,38090,21829,15858,238815,1325,134635,19,284,240073,2,54.8,89.87,42.23,0.0,84.46,109.6,179.74,5.06,0.0,84.46,89.52,-25.14
2452194,38090,44969,15858,238815,1325,134635,19,135,240073,77,27.52,47.6,47.12,0.0,3628.24,2119.04,3665.2,181.41,0.0,3628.24,3809.65,1509.2
2452194,38090,14547,15858,238815,1325,134635,19,279,240073,88,34.78,63.29,3.79,0.0,333.52,3060.64,5569.52,6.67,0.0,333.52,340.19,-2727.12
2452520,63940,29305,139380,1796593,4453,99866,22,2,240074,36,7.23,13.59,10.73,0.0,386.28,260.28,489.24,19.31,0.0,386.28,405.59,126.0
2452520,63940,36798,139380,1796593,4453,99866,22,21,240074,35,24.02,41.79,2.08,0.0,72.8,840.7,1462.65,6.55,0.0,72.8,79.35,-767.9
2452520,63940,52944,139380,1796593,4453,99866,22,274,240074,59,27.91,45.77,2.28,0.0,134.52,1646.69,2700.43,2.69,0.0,134.52,137.21,-1512.17
2452520,63940,32652,139380,1796593,4453,99866,22,80,240074,64,29.59,42.6,0.42,0.0,26.88,1893.76,2726.4,1.61,0.0,26.88,28.49,-1866.88
2452520,63940,32733,139380,1796593,4453,99866,22,95,240074,36,5.69,6.94,1.31,0.0,47.16,204.84,249.84,0.0,0.0,47.16,47.16,-157.68
,,7945,,1796593,4453,,22,242,240074,,8.43,,,,3.96,33.72,36.08,,,3.96,,-29.76
2452520,63940,50065,139380,1796593,4453,99866,22,286,240074,75,76.53,120.15,57.67,0.0,4325.25,5739.75,9011.25,43.25,0.0,4325.25,4368.5,-1414.5
2452520,63940,9075,139380,1796593,4453,99866,22,319,240074,5,63.8,89.32,16.97,0.0,84.85,319.0,446.6,0.0,0.0,84.85,84.85,-234.15
2452520,63940,39241,139380,1796593,4453,99866,22,22,240074,40,27.96,49.76,32.84,0.0,1313.6,1118.4,1990.4,26.27,0.0,1313.6,1339.87,195.2
2452520,63940,40458,139380,1796593,4453,99866,22,122,240074,4,54.66,66.13,37.69,0.0,150.76,218.64,264.52,10.55,0.0,150.76,161.31,-67.88
2452520,63940,14718,139380,1796593,4453,99866,22,123,240074,92,76.61,93.46,17.75,0.0,1633.0,7048.12,8598.32,114.31,0.0,1633.0,1747.31,-5415.12
2452520,63940,34819,139380,1796593,4453,99866,22,198,240074,55,46.52,81.41,70.01,0.0,3850.55,2558.6,4477.55,308.04,0.0,3850.55,4158.59,1291.95
2452520,63940,38442,139380,1796593,4453,99866,22,9,240074,55,61.96,115.86,41.7,458.7,2293.5,3407.8,6372.3,91.74,458.7,1834.8,1926.54,-1573.0
2452520,63940,38880,139380,1796593,4453,99866,22,102,240074,35,32.12,56.21,23.04,766.08,806.4,1124.2,1967.35,0.0,766.08,40.32,40.32,-1083.88
2452520,63940,50154,139380,1796593,4453,99866,22,144,240074,57,88.55,106.26,89.25,0.0,5087.25,5047.35,6056.82,356.1,0.0,5087.25,5443.35,39.9
2450876,,38588,234947,1289059,5218,73730,,163,240075,45,,,,,1578.6,,,78.93,,,,-557.1
2450876,34669,48742,234947,1289059,5218,73730,7,309,240075,14,8.37,12.13,6.18,6.05,86.52,117.18,169.82,4.82,6.05,80.47,85.29,-36.71
2450876,34669,15550,234947,1289059,5218,73730,7,125,240075,98,5.87,8.1,1.62,0.0,158.76,575.26,793.8,9.52,0.0,158.76,168.28,-416.5
2450876,34669,51874,234947,1289059,5218,73730,7,79,240075,87,68.82,126.62,8.86,0.0,770.82,5987.34,11015.94,38.54,0.0,770.82,809.36,-5216.52
2450876,34669,53587,234947,1289059,5218,73730,7,364,240075,20,81.6,129.74,63.57,0.0,1271.4,1632.0,2594.8,50.85,0.0,1271.4,1322.25,-360.6
2450876,34669,49135,234947,1289059,5218,73730,7,366,240075,43,28.62,30.05,27.04,0.0,1162.72,1230.66,1292.15,23.25,0.0,1162.72,1185.97,-67.94
2450876,34669,51526,234947,1289059,5218,73730,7,231,240075,99,97.83,150.65,31.63,0.0,3131.37,9685.17,14914.35,125.25,0.0,3131.37,3256.62,-6553.8
2450876,34669,26353,234947,1289059,5218,73730,7,238,240075,82,98.17,179.65,113.17,0.0,9279.94,8049.94,14731.3,742.39,0.0,9279.94,10022.33,1230.0
2452243,65511,37693,126168,1876757,1393,38429,14,309,240076,61,75.62,146.7,107.09,0.0,6532.49,4612.82,8948.7,587.92,0.0,6532.49,7120.41,1919.67
2452243,65511,45931,126168,1876757,1393,38429,14,348,240076,41,79.92,141.45,38.19,814.21,1565.79,3276.72,5799.45,0.0,814.21,751.58,751.58,-2525.14
2452243,65511,34131,126168,1876757,1393,38429,14,245,240076,2,51.27,93.31,26.12,0.0,52.24,102.54,186.62,2.61,0.0,52.24,54.85,-50.3
2452243,65511,20049,126168,1876757,1393,38429,14,94,240076,14,99.39,124.23,68.32,0.0,956.48,1391.46,1739.22,86.08,0.0,956.48,1042.56,-434.98
2452243,65511,1039,126168,1876757,1393,38429,14,335,240076,81,35.32,62.86,9.42,0.0,763.02,2860.92,5091.66,53.41,0.0,763.02,816.43,-2097.9
2452243,65511,5255,126168,1876757,1393,38429,14,245,240076,86,42.61,52.83,11.62,0.0,999.32,3664.46,4543.38,29.97,0.0,999.32,1029.29,-2665.14
2452243,65511,18509,126168,1876757,1393,38429,14,149,240076,100,42.79,61.61,45.59,2735.4,4559.0,4279.0,6161.0,127.65,2735.4,1823.6,1951.25,-2455.4
2452243,65511,32395,126168,1876757,1393,38429,14,83,240076,32,96.49,164.03,19.68,0.0,629.76,3087.68,5248.96,44.08,0.0,629.76,673.84,-2457.92
2452243,65511,30727,126168,1876757,1393,38429,14,64,240076,85,40.16,73.49,47.03,0.0,3997.55,3413.6,6246.65,279.82,0.0,3997.55,4277.37,583.95
2452243,65511,21917,126168,1876757,1393,38429,14,375,240076,89,18.76,34.51,30.71,0.0,2733.19,1669.64,3071.39,136.65,0.0,2733.19,2869.84,1063.55
2452243,65511,1003,126168,1876757,1393,38429,14,231,240076,84,29.7,51.08,6.12,0.0,514.08,2494.8,4290.72,20.56,0.0,514.08,534.64,-1980.72
2452243,65511,39351,126168,1876757,1393,38429,14,195,240076,58,84.93,161.36,51.63,0.0,2994.54,4925.94,9358.88,239.56,0.0,2994.54,3234.1,-1931.4
2452243,65511,43591,126168,1876757,1393,38429,14,45,240076,46,32.82,34.13,1.36,0.0,62.56,1509.72,1569.98,2.5,0.0,62.56,65.06,-1447.16
2452243,65511,37953,126168,,1393,,14,,240076,,68.54,109.66,,,526.32,411.24,657.96,21.05,,,547.37,
2452243,65511,36669,126168,1876757,1393,38429,14,246,240076,62,90.81,145.29,52.3,0.0,3242.6,5630.22,9007.98,64.85,0.0,3242.6,3307.45,-2387.62
2452243,65511,29725,126168,1876757,1393,38429,14,225,240076,5,9.49,9.77,3.71,0.0,18.55,47.45,48.85,1.29,0.0,18.55,19.84,-28.9
2452204,29701,44241,188366,256373,1980,47187,38,240,240077,16,74.91,94.38,48.13,0.0,770.08,1198.56,1510.08,61.6,0.0,770.08,831.68,-428.48
2452204,29701,45603,188366,256373,1980,47187,38,334,240077,70,59.97,71.36,12.84,0.0,898.8,4197.9,4995.2,62.91,0.0,898.8,961.71,-3299.1
2452204,29701,6295,188366,256373,1980,47187,38,102,240077,41,63.81,91.24,77.55,1399.0,3179.55,2616.21,3740.84,0.0,1399.0,1780.55,1780.55,-835.66
2452204,,49423,,256373,,,38,323,240077,74,,11.61,4.64,,,,859.14,,,343.36,343.36,-384.8
,29701,25059,,256373,,47187,,,240077,,79.65,154.52,,,2206.26,2708.1,,,,,,-501.84
2452204,29701,46793,188366,256373,1980,47187,38,58,240077,12,97.36,155.77,38.94,378.49,467.28,1168.32,1869.24,2.66,378.49,88.79,91.45,-1079.53
2452204,29701,15977,188366,256373,1980,47187,38,349,240077,31,39.27,75.0,45.0,0.0,1395.0,1217.37,2325.0,0.0,0.0,1395.0,1395.0,177.63
2452204,29701,4767,188366,256373,1980,47187,38,80,240077,2,60.73,69.23,17.99,0.0,35.98,121.46,138.46,3.23,0.0,35.98,39.21,-85.48
2452204,29701,11925,188366,256373,1980,47187,38,246,240077,8,72.33,95.47,77.33,0.0,618.64,578.64,763.76,49.49,0.0,618.64,668.13,40.0
2452204,29701,21629,188366,256373,1980,47187,38,189,240077,42,74.61,105.94,41.31,711.35,1735.02,3133.62,4449.48,71.65,711.35,1023.67,1095.32,-2109.95
2452204,29701,43135,188366,256373,1980,47187,38,227,240077,88,82.53,136.17,17.7,0.0,1557.6,7262.64,11982.96,109.03,0.0,1557.6,1666.63,-5705.04
2452204,29701,47797,188366,256373,1980,47187,38,243,240077,84,13.08,19.88,5.36,0.0,450.24,1098.72,1669.92,40.52,0.0,450.24,490.76,-648.48
2451146,72976,15361,16754,898174,2394,58614,26,17,240078,58,29.35,35.8,27.56,0.0,1598.48,1702.3,2076.4,0.0,0.0,1598.48,1598.48,-103.82
2451146,72976,16624,16754,898174,2394,58614,26,8,240078,42,33.81,62.88,4.4,0.0,184.8,1420.02,2640.96,3.69,0.0,184.8,188.49,-1235.22
2451146,72976,10987,16754,898174,2394,58614,26,270,240078,58,60.92,86.5,53.63,0.0,3110.54,3533.36,5017.0,155.52,0.0,3110.54,3266.06,-422.82
2451146,72976,12332,16754,898174,2394,58614,26,135,240078,19,12.23,20.17,13.51,0.0,256.69,232.37,383.23,5.13,0.0,256.69,261.82,24.32
2451146,72976,14782,16754,898174,2394,58614,26,267,240078,6,65.25,129.84,46.74,0.0,280.44,391.5,779.04,8.41,0.0,280.44,288.85,-111.06
2451146,72976,45595,16754,898174,2394,58614,26,230,240078,72,7.42,14.84,1.03,0.0,74.16,534.24,1068.48,2.22,0.0,74.16,76.38,-460.08
2451146,72976,14992,16754,898174,2394,58614,26,386,240078,32,47.66,50.04,49.53,380.39,1584.96,1525.12,1601.28,12.04,380.39,1204.57,1216.61,-320.55
2451146,72976,17881,16754,898174,2394,58614,26,154,240078,10,8.22,15.78,14.99,0.0,149.9,82.2,157.8,7.49,0.0,149.9,157.39,67.7
2451146,72976,32641,16754,898174,2394,58614,26,128,240078,63,24.62,30.28,10.29,0.0,648.27,1551.06,1907.64,58.34,0.0,648.27,706.61,-902.79
2451565,39034,5329,165380,1413749,2071,116793,40,160,240079,81,13.33,25.06,12.78,0.0,1035.18,1079.73,2029.86,82.81,0.0,1035.18,1117.99,-44.55
2451565,39034,10505,165380,1413749,2071,116793,40,377,240079,65,9.76,11.02,5.84,353.02,379.6,634.4,716.3,2.12,353.02,26.58,28.7,-607.82
,,4009,165380,1413749,2071,,40,,240079,,,,,,1291.98,1230.98,2153.91,51.67,,1291.98,1343.65,61.0
2451565,39034,17221,165380,1413749,2071,116793,40,269,240079,22,42.3,76.98,65.43,187.12,1439.46,930.6,1693.56,87.66,187.12,1252.34,1340.0,321.74
2451565,39034,17783,165380,1413749,2071,116793,40,210,240079,48,67.43,92.37,5.54,0.0,265.92,3236.64,4433.76,15.95,0.0,265.92,281.87,-2970.72
2451565,39034,3974,165380,1413749,2071,116793,40,195,240079,35,11.71,11.94,8.83,271.96,309.05,409.85,417.9,0.74,271.96,37.09,37.83,-372.76
2451565,39034,2935,,1413749,,,40,149,240079,,,34.49,11.03,0.0,452.23,1297.65,,,0.0,,470.31,
2451565,39034,28469,165380,1413749,2071,116793,40,165,240079,100,61.45,87.25,71.54,0.0,7154.0,6145.0,8725.0,286.16,0.0,7154.0,7440.16,1009.0
2451565,39034,24338,165380,1413749,2071,116793,40,322,240079,12,83.9,114.94,113.79,0.0,1365.48,1006.8,1379.28,0.0,0.0,1365.48,1365.48,358.68
2451565,39034,5095,165380,1413749,2071,116793,40,186,240079,23,63.06,118.55,17.78,0.0,408.94,1450.38,2726.65,36.8,0.0,408.94,445.74,-1041.44
2451565,39034,46277,165380,1413749,2071,116793,40,46,240079,34,37.55,67.96,0.0,0.0,0.0,1276.7,2310.64,0.0,0.0,0.0,0.0,-1276.7
2451565,39034,47177,165380,1413749,2071,116793,40,314,240079,34,67.86,88.21,27.34,0.0,929.56,2307.24,2999.14,9.29,0.0,929.56,938.85,-1377.68
2452068,67231,21009,84886,824108,1730,122505,2,30,240080,73,5.14,9.66,0.77,0.0,56.21,375.22,705.18,0.56,0.0,56.21,56.77,-319.01
2452068,67231,8127,84886,824108,1730,122505,2,355,240080,24,31.55,51.11,50.59,0.0,1214.16,757.2,1226.64,24.28,0.0,1214.16,1238.44,456.96
2452068,67231,53183,84886,824108,1730,122505,2,256,240080,41,80.37,118.14,36.62,0.0,1501.42,3295.17,4843.74,135.12,0.0,1501.42,1636.54,-1793.75
2452068,67231,5171,84886,824108,1730,122505,2,342,240080,24,1.87,3.64,1.85,0.0,44.4,44.88,87.36,0.44,0.0,44.4,44.84,-0.48
2452068,67231,45003,84886,824108,1730,122505,2,166,240080,82,71.17,118.85,52.29,0.0,4287.78,5835.94,9745.7,128.63,0.0,4287.78,4416.41,-1548.16
2452068,67231,19747,84886,824108,1730,122505,2,19,240080,3,41.5,61.42,23.95,18.68,71.85,124.5,184.26,0.53,18.68,53.17,53.7,-71.33
2452068,67231,875,84886,824108,1730,122505,2,6,240080,28,11.69,13.09,5.75,0.0,161.0,327.32,366.52,12.88,0.0,161.0,173.88,-166.32
2452068,67231,51319,84886,824108,1730,122505,2,63,240080,73,68.27,69.63,15.31,759.98,1117.63,4983.71,5082.99,7.15,759.98,357.65,364.8,-4626.06
2452068,67231,23651,84886,824108,1730,122505,2,242,240080,5,81.3,99.18,22.81,0.0,114.05,406.5,495.9,2.28,0.0,114.05,116.33,-292.45
2451429,67561,23096,6578,1792815,2299,125383,10,191,240081,84,42.38,78.4,76.04,0.0,6387.36,3559.92,6585.6,383.24,0.0,6387.36,6770.6,2827.44
2451429,67561,13058,6578,1792815,2299,125383,10,131,240081,80,71.61,107.41,52.63,799.97,4210.4,5728.8,8592.8,68.2,799.97,3410.43,3478.63,-2318.37
2451429,67561,39268,6578,1792815,2299,125383,10,287,240081,22,42.25,84.5,35.49,0.0,780.78,929.5,1859.0,62.46,0.0,780.78,843.24,-148.72
2451429,67561,41383,6578,1792815,2299,125383,10,324,240081,19,40.88,75.62,4.53,0.0,86.07,776.72,1436.78,1.72,0.0,86.07,87.79,-690.65
2451429,67561,253,6578,1792815,2299,125383,10,332,240081,85,14.65,28.86,25.1,0.0,2133.5,1245.25,2453.1,128.01,0.0,2133.5,2261.51,888.25
2451429,67561,50875,6578,1792815,2299,125383,10,339,240081,21,81.31,126.84,39.32,0.0,825.72,1707.51,2663.64,33.02,0.0,825.72,858.74,-881.79
2451429,67561,32642,6578,1792815,2299,125383,10,238,240081,43,49.66,85.41,78.57,0.0,3378.51,2135.38,3672.63,101.35,0.0,3378.51,3479.86,1243.13
2451429,67561,24350,6578,1792815,2299,125383,10,226,240081,30,47.88,93.36,20.53,0.0,615.9,1436.4,2800.8,30.79,0.0,615.9,646.69,-820.5
2451429,67561,47470,6578,1792815,2299,125383,10,355,240081,100,14.44,14.87,6.98,0.0,698.0,1444.0,1487.0,0.0,0.0,698.0,698.0,-746.0
2451429,67561,53726,6578,1792815,2299,125383,10,321,240081,95,40.56,74.22,40.07,0.0,3806.65,3853.2,7050.9,190.33,0.0,3806.65,3996.98,-46.55
2451429,67561,21361,6578,1792815,2299,125383,10,348,240081,82,26.95,30.18,11.46,0.0,939.72,2209.9,2474.76,0.0,0.0,939.72,939.72,-1270.18
2451429,67561,7291,6578,1792815,2299,125383,10,142,240081,13,44.51,83.23,2.49,0.0,32.37,578.63,1081.99,2.91,0.0,32.37,35.28,-546.26
2451429,67561,27098,6578,1792815,2299,125383,10,364,240081,71,52.5,68.25,57.33,0.0,4070.43,3727.5,4845.75,122.11,0.0,4070.43,4192.54,342.93
2451429,67561,19550,6578,1792815,2299,125383,10,275,240081,32,39.17,66.98,27.46,0.0,878.72,1253.44,2143.36,79.08,0.0,878.72,957.8,-374.72
